article_count_geopolitical,article_count_technology,sentiment_score_geopolitical,sentiment_score_technology,article_zscore_geopolitical,article_zscore_technology,sentiment_velocity_geopolitical,sentiment_velocity_technology,sentiment_3d_geopolitical,sentiment_3d_technology,market_regime_flag,weighted_sentiment_geopolitical,weighted_sentiment_technology,z_lag1_sentiment_score_geopolitical,z_lag1_sentiment_score_technology,lagged_vol_geopolitical,lagged_vol_tech,lagged_vol_balanced,lagged_vol_conservative
0.0003890558986822133,-8.154932435437272e-05,-1.7616836393422283e-05,-5.619304167037066e-06,-0.0005277591022598551,0.00017201572167035238,-3.853852736906037e-05,1.6760381248656174e-06,-2.479618844522463e-07,7.468851217263349e-05,-0.0001125556614349252,0.00021251487997903904,0.00012408311981654832,-2.1583871930861165e-06,2.1507742171352663e-06,-4.640974276153309e-05,-0.00013153061615689494,-2.521713890315661e-05,-0.00011906889734382818
-8.614548085447066e-05,5.905295901523541e-05,1.5376816634174705e-05,-9.505690057297107e-06,3.1836318930123845e-05,-8.159812790394335e-05,1.4663109063310419e-05,-2.1741840048755533e-06,-1.906512177989607e-07,0.0001101998945761797,-0.0001125556614349252,-8.547726307755327e-06,-8.301668998150155e-05,4.316662530699524e-07,1.6823720773779275e-06,2.4302431295521424e-05,-3.9160996334506744e-05,-1.9394002594245247e-05,0.00012904237219680775
-8.529255530145591e-07,2.2898086148764758e-05,1.1612523918675637e-05,-1.6194806746034046e-06,-6.88610396554978e-05,-9.700126202765529e-06,-6.906284975496142e-06,5.854887459347153e-06,-8.087468796185846e-08,8.298565248857045e-05,-0.0001125556614349252,-2.6535871071627386e-06,9.692167234189716e-06,-1.0501051678680122e-06,2.7172807442595854e-06,1.8737249895084152e-05,-4.7813528284825964e-05,-2.6164915482422426e-05,2.50037929593732e-05
-6.17761793397689e-05,4.2984126630137346e-05,1.4878729671556279e-05,-4.6839327083124686e-06,1.9603672972317025e-05,-4.504163995709352e-05,-2.780820706802887e-06,-1.6136138400051698e-06,-2.0629795163143285e-07,7.856539540698019e-05,0.0003043171586944274,-8.314141438853985e-06,2.0067325962678706e-06,-8.810477627602476e-07,6.172560247773237e-07,3.30673918692881e-05,4.4093067090286525e-06,-2.2151409580465272e-05,-0.00016918216250354914
-0.0001105147823691724,5.905295901523541e-05,-9.447655234933984e-06,3.8832660152054705e-06,9.435585345152538e-05,-7.71834481155646e-05,-1.897202640265567e-05,6.319331531115524e-06,-1.104828402875891e-07,1.529360392504056e-05,0.0003043171586944274,-3.6350743018101746e-05,0.00010804505531718997,-1.027735682872445e-06,1.4332912972593445e-06,7.7235785038803e-05,0.00010944177082286563,1.9059388852111685e-05,0.00016600889129203729
0.00018191683580724848,3.093250234131379e-05,1.0882813635171615e-06,-1.0372888927063322e-06,-0.00027641299419231124,-2.4751263915073346e-05,1.4850240240231734e-06,-2.87950146090729e-06,-6.986238005991568e-08,1.2542357537553884e-05,-0.0001125556614349252,4.672473765133453e-05,1.5689982575468134e-05,6.47817749253848e-08,-8.480745938855887e-07,0.0001158442675260676,0.00013458302283721933,3.2816319874479266e-05,0.0032545193990374316
-4.9591528582418036e-05,3.093250234131379e-05,3.5445578761513985e-05,3.6993106891956655e-06,2.4211269617762895e-05,-1.6588152015920232e-05,1.546328932799452e-05,3.706810371105593e-06,-1.492443280802698e-07,-2.707408644188615e-05,0.0003043171586944274,-3.7359136262761765e-06,1.0860206845503017e-05,-4.083955883493332e-07,4.6222373053640315e-07,8.753711666988752e-05,0.00017847411555360233,4.995822262962701e-05,0.004652526002123204
-7.396083009711979e-05,3.8966918533862834e-05,1.6799327629285114e-05,1.1525796879318939e-06,5.425978597141612e-05,-3.3177517970329914e-05,-1.5638949945487525e-05,-1.2605209941494862e-06,-2.5054991068581856e-07,-1.4169763284334462e-05,0.0003043171586944274,-8.307230764758112e-06,2.755861855978871e-05,-1.9514093717104983e-06,-7.990889896295353e-07,9.174515465323934e-05,0.0001990038789433535,5.408370768494601e-05,0.0043643657784808955
-0.00017143803615592674,6.307016711150994e-05,-5.1720828921452386e-05,5.151857588691774e-06,0.00017293295444959324,-8.48057530954168e-05,-4.4904728989411156e-05,3.2039468705135467e-06,-4.672238079503441e-08,-4.3417628726692746e-05,0.0003043171586944274,-0.00014490561563355056,0.00013998859217055225,-1.113991277622563e-06,-1.2091804627842926e-07,7.832816482904971e-05,0.00019327534024797294,5.142421697986595e-05,0.004175208808608844
-9.833013161182151e-05,1.888087805249024e-05,1.6740064596327333e-05,4.0042509688663935e-06,7.863089610630464e-05,2.0025555043380745e-05,3.5475123177171806e-05,-3.062989738177949e-07,2.5475365522843533e-08,-4.485867593644465e-05,0.0003043171586944274,-8.591130167280722e-06,-4.8973520670375e-05,1.963303911550761e-06,-1.1858888128555344e-06,8.950918063738383e-05,0.00011333918892329802,3.532727229229024e-05,0.0035546274850246154
